Area,Year,Temperature_Change,Artificial surfaces (including urban and associated areas),Grassland,Herbaceous crops,Inland water bodies,Mangroves,Permanent snow and glaciers,Shrub-covered areas,"Shrubs and/or herbaceous vegetation, aquatic or regularly flooded",Sparsely natural vegetated areas,Terrestrial barren land,Tree-covered areas,Woody crops,AFOLU,Agricultural Soils,Agrifood Systems Waste Disposal,Agrifood systems,All sectors with LULUCF,All sectors without LULUCF,Burning - Crop residues,Crop Residues,Drained organic soils,Drained organic soils (CO2),Drained organic soils (N2O),Emissions from crops,Emissions from livestock,Emissions on agricultural land,Energy,Enteric Fermentation,Farm gate,Fertilizers Manufacturing,Fires in humid tropical forests,Fires in organic soils,Food Household Consumption,Food Packaging,Food Processing,Food Retail,Food Transport,Forest fires,Forestland,IPCC Agriculture,IPPU,International bunkers,LULUCF,Land-use change,Manure Management,Manure applied to Soils,Manure left on Pasture,Net Forest conversion,On-farm energy use,Other,Pesticides Manufacturing,Pre- and post-production,Rice Cultivation,Savanna fires,Synthetic Fertilizers,Waste
Senegal,2011,1.238,36.35,2182.6,5362.94,369.4,197.76,0.0,7056.96,352.44,37.85,9.02,3897.13,105.63,8137.051666666666,2823.734,1468.5405333333335,7694.21255,10127.0681,9652.27185,10.966,75.1805,0.0,0.0,0.0,276.7608,5353.070266666667,8293.280533333333,3295.536666666667,5071.2284,7521.2424,37.3982,38.88,0.0,96.48173333333334,16.2415,25.567466666666665,195.993,80.03483333333334,39.06166666666667,-417.4744,7503.990000000001,931.3591333333334,,633.0616666666666,772.0381333333335,212.8968,102.3695,2536.686,2199.4744,17.252399999999998,310.05,5.0132666666666665,1474.25215,213.9872,1874.1608,109.498,932.11
Seychelles,2011,0.635,0.17,1.81,1.5,39.05,2.29,0.0,0.71,0.0,0.32,0.48,5.02,14.74,20.2799,2.597,34.2763,56.131875,202.61603333333332,185.50493333333333,,,0.0,0.0,0.0,0.159,3.0804666666666667,24.00853333333333,141.98666666666668,1.0864,3.1688,,0.0,0.0,1.6064999999999998,,4.235333333333333,4.418325,3.2464666666666666,0.0,-11.1859,3.1688,1.0903,,17.1111,20.83973333333333,0.7132000000000001,0.636,1.802,62.5192,,8.5065,1.5782666666666667,38.125475,,0.0,0.159,33.9516
Sierra Leone,2011,0.952,18.2,575.99,3313.42,83.79,241.04,0.0,454.23,17.46,0.0,5.05,2211.86,330.82,3259.497933333333,645.169,443.6790666666666,2824.0446,5172.814133333333,4048.463333333333,23.0558,111.2205,0.0,0.0,0.0,837.628,1059.9226666666666,3297.5502333333334,1401.28,987.1204,2135.1471333333334,,9.258333333333333,0.0,0.5041,,,4.96115,15.412999999999998,9.684133333333332,-115.4343,2135.1471333333334,8.1193,,1124.3508,1162.4031,47.6964,20.405,510.8405,3459.4343,,96.725,1.6317666666666668,350.881925,1107.9348,237.5788,2.703,442.14
Singapore,2011,,19.39,4.72,16.03,8.55,3.9,0.0,1.13,0.0,0.08,0.0,9.9,2.54,35.75483333333333,12.8525,170.79610000000002,1527.912125,14696.021125,14677.6878,,,0.0,0.0,0.0,0.265,11.133733333333334,35.28496666666667,11802.696666666665,0.364,11.3104,,0.0,0.0,343.420725,2.1030333333333333,,821.4105,275.92393333333337,0.0,1.4096,11.3104,4246.42,,24.444433333333333,23.974566666666664,2.4994,5.2205,7.367,71.9237,,116.07,,1501.4484,,0.0,0.265,1978.28
Solomon Islands,2011,0.381,0.87,4.5,5.85,415.98,132.5,0.0,2.97,0.0,0.24,0.0,2501.62,24.27,214.6345,13.674,15.914133333333334,205.150925,329.914875,206.96665,0.0336,0.2385,0.4861,0.4596,0.0265,7.093666666666667,43.611733333333326,221.5638,127.49466666666667,27.7816,56.57816666666667,,0.0,0.0,0.5368,,,19.22105,8.992366666666667,0.0,-3.6236,50.70353333333333,1.98,,163.93096666666665,164.98563333333334,17.61766666666667,2.968,8.215,494.9569,5.721433333333334,2.667666666666667,0.8991333333333333,38.978075,8.1228,0.0,2.226,92.44966666666666
Somalia,2011,0.709,34.34,7224.34,5038.07,200.37,1.31,0.0,36997.78,60.4,5684.57,5649.12,2340.98,130.99,27216.99223333333,5576.9515,1124.4654666666668,21259.152375,24314.807175,15648.6405,2.6347333333333336,20.617,0.0,0.0,0.0,19.073733333333333,15641.524866666668,27202.0251,3433.52,17080.2548,15662.103333333333,,0.0,0.0,1.308633333333333,,,2.052,15.084233333333332,0.0,44.9014,15662.103333333333,411.3906666666667,,11554.8889,11539.921766666666,550.006,120.999,5436.0245,34619.7653,,185.765,1.2848666666666666,857.63355,4.704,1.5224,-0.689,1233.996666666667
Sri Lanka,2011,0.541,72.64,495.97,1572.77,237.15,21.96,0.0,1265.73,0.02,7.36,1.66,1809.38,1197.72,5741.029466666667,1810.0825,2163.0910666666664,6354.9527,10950.4205,10216.5801,41.33553333333334,268.4185,1336.6993,1278.0283,58.671,3163.150266666667,1548.7572666666667,5716.545066666667,5692.633333333334,1799.938,5192.434333333334,,0.0,0.0,164.8579,0.0628666666666666,,117.876175,271.5451,0.0,85.0011,4762.5756,390.0812,,978.4538666666668,524.1107333333333,130.33073333333334,74.624,253.075,1572.3322,3.8493,239.56,0.0,2067.5439,3259.0096,11.555933333333334,1155.294,2617.11
Sudan (former),2011,1.153,98.8,27128.55,33546.62,682.72,49.63,0.0,45490.02,4123.61,6627.57,99540.17,32911.2,238.8,80136.2621,28240.7055,1499.5213333333334,85246.54606666666,74954.512575,71879.74115,9.2378,621.1335,10211.043,9668.4025,542.6405,762.9340666666667,59602.70513333334,82771.9266,12452.516666666668,60445.2492,79368.67356666666,,1189.7574666666667,0.0,171.2218,6.9032333333333336,200.69843333333333,243.7755,334.29720000000003,1194.6722,-7593.8201,76036.56686666668,895.1546666666667,,4099.695233333333,3403.253033333333,1576.6303333333333,727.266,25866.597,6640.4867,109.30586666666666,2756.0,18.20223333333333,2474.619466666667,26.3424,15309.167333333333,483.0685,4618.083333333333
Suriname,2011,1.346,10.24,60.94,54.23,199.4,44.63,0.0,143.21,105.54,0.0,0.0,13826.07,4.68,1689.5449333333331,138.5155,57.065133333333335,1457.1433,2198.73245,1283.41585,2.0826,14.84,672.693,644.762,27.931,343.5384,99.17093333333334,1812.0938666666668,1071.71,91.5292,805.2160333333333,,0.8348,0.0,27.3066,8.5852,,23.9098,4.913133333333334,0.8348,-4.1291,469.1228,12.669333333333332,,1220.4221333333332,1006.8778333333332,8.312466666666667,11.554,33.2045,3018.1291,121.17256666666668,19.239,1.0142,98.0729,446.3312,7.810466666666667,50.986,144.893
Thailand,2011,0.194,224.32,4069.32,23662.49,972.46,362.94,0.0,5198.44,12.87,31.14,0.17,10929.32,6074.92,57734.97556666667,14918.069,11992.624933333334,64619.1755,140532.436675,139003.2953,536.2669999999999,2912.085,1023.4016,980.1536,43.248,44019.73046666667,11548.1098,62216.79383333333,95947.0,10586.2316,60758.05263333333,595.6863,553.649,0.0,2736.666375,481.96886666666666,4492.6227,253.640625,2257.125333333333,807.6928666666666,-1.9433,55696.12039999999,14059.155,,2038.855166666667,1458.7412000000002,2361.3470666666667,1072.826,2121.0865,2715.2766,4735.214366666667,1746.35,532.1271,17956.580125,53544.3132,99.43046666666667,8768.8235,13784.833333333334
Timor-Leste,2011,-0.03,4.62,162.85,502.49,31.49,10.14,0.0,119.09,0.0,3.35,0.0,352.37,317.31,729.0071666666666,127.942,54.7137,651.2409749999999,1506.4491,1375.4381999999998,2.5918,10.441,0.0,0.0,0.0,131.9666,464.56126666666665,727.8874000000001,717.9343333333333,447.9244,597.9962666666667,,1.2112,0.0,3.093433333333333,,,60.15585,2.191133333333333,1.4553333333333331,2.6269,597.9962666666667,1.5624,,131.0109,129.89113333333333,87.59333333333332,29.945,87.556,386.0398,,3.127,0.2278333333333333,105.325425,183.6212,1.4860666666666666,0.0,56.38133333333334
Togo,2011,0.908,18.36,245.74,2094.0,22.28,0.2,0.0,817.87,1.24,0.02,0.11,2245.03,174.5,2052.304333333333,738.184,702.1509333333333,2300.583775,3793.33125,3683.1411,34.346333333333334,78.8905,0.0,0.0,0.0,145.2426,1065.4447333333333,2113.1698666666666,2068.72,877.2316,1905.3841333333328,,7.586866666666666,0.0,7.3318,11.838166666666666,2.3490333333333333,129.559275,56.58183333333333,7.586866666666666,-182.5966,1905.3841333333328,390.34633333333335,,146.9202,207.78573333333333,90.04899999999999,66.356,519.4795,600.5966,,161.385,1.2776333333333334,715.706375,14.0224,694.6968,73.458,438.8143333333333
Tonga,2011,0.486,0.06,4.23,14.81,28.52,1.87,0.0,2.71,0.0,0.35,0.0,34.01,9.58,52.794266666666665,13.2235,3.620733333333333,60.27976666666666,112.46856666666667,112.46856666666667,,,0.0,0.0,0.0,0.0265,52.7766,52.794266666666665,35.812266666666666,28.9856,52.794266666666665,,0.0,0.0,0.8349666666666665,,,0.5193333333333333,2.3517,0.0,0.0,52.794266666666665,0.823,,0.0,0.0,24.654866666666663,3.9485,9.2485,0.0,,1.0759,0.1586,7.485499999999999,,0.0,0.0265,22.59613333333333
Trinidad and Tobago,2011,1.069,12.69,24.46,36.56,28.6,2.18,0.0,13.96,1.27,0.08,0.0,382.28,32.17,221.0994,145.167,498.3753333333333,4903.9459750000005,20557.466050000003,20524.466050000003,0.1697333333333333,0.5035,0.0,0.0,0.0,24.39,152.73080000000002,211.25956666666664,17060.86666666667,71.1704,177.09939999999995,7754.0593,0.0,0.0,153.65796666666665,33.866400000000006,,271.065225,110.64216666666664,0.0,29.5195,177.09939999999995,5619.975,,44.0,34.16016666666667,27.213,48.389,68.688,102.4805,0.0,69.96,0.0,4745.5013,8.2376,0.0,27.5865,2588.0486666666666
Tuvalu,2011,0.76,0.0,0.09,0.35,5.67,0.0,0.0,0.05,0.0,0.03,0.0,0.1,0.35,4.698333333333333,0.6625,0.3281333333333333,5.5226,9.0375,9.0375,,,0.0,0.0,0.0,0.0265,4.680666666666666,4.808133333333333,11.0,0.3892,4.808133333333333,,0.0,0.0,0.1012,,,0.1070333333333333,0.1622,0.0,0.0,4.698333333333333,0.06525,,0.0,0.0,3.9972,0.636,0.0,0.0,0.1098,,0.016,0.7144666666666666,,0.0,0.0265,0.6289333333333333
Uganda,2011,1.097,38.13,1671.22,7781.64,3700.37,0.0,0.0,2582.02,374.13,0.02,0.13,5425.25,2499.21,22240.93053333333,7680.9985,3548.5048666666667,21416.16815,30156.798733333333,24111.39053333333,72.302,247.1655,6125.0803,5863.4458,261.6345,382.6806666666666,14993.378866666666,23150.188833333334,5582.133333333334,14501.9504,18263.8248,,15.086133333333336,0.0,4.585733333333333,2.221766666666667,,1332.037725,66.2168,16.0374,-2389.1671,16195.522333333334,267.6023,,6045.408200000001,4886.364033333333,571.9284,381.5735,6748.649,14613.8337,113.82053333333332,381.6,7.1224,4053.526525,176.4,645.0593333333333,41.976,1900.9333333333332
United Republic of Tanzania,2011,0.82,60.4,5361.84,20959.34,6071.81,137.05,0.0,16994.53,4478.43,95.62,246.54,36560.64,3074.89,59690.61363333333,12711.838,5965.6686,49665.0392,70812.60363333333,45922.07706666667,250.06033333333332,614.5615,4839.419,4609.9555,229.4635,4155.804,24591.85753333333,57953.2923,8393.1,24475.36,36386.78076666667,,4622.620066666666,0.0,26.051033333333336,5.827733333333334,0.0,1593.7209,144.25143333333332,6411.430266666666,-4.341,34800.08706666667,769.135,,24890.526566666667,21566.51153333333,612.1755333333333,362.732,11131.431,50831.6744,50.04186666666667,866.55,0.0,6200.069974999999,4870.4012,5899.451733333334,373.65,1638.4333333333334
United States Virgin Islands,2011,0.289,4.81,3.01,2.46,12.05,0.91,0.0,0.18,1.93,0.0,0.0,16.87,2.46,-31.777766666666665,0.0,84.4501,72.171425,-31.777766666666665,0.0,,,0.0,0.0,0.0,,,0.0,,,0.0,,0.0,0.0,,,,17.6677,,0.0,-95.3333,0.0,,,-31.777766666666665,0.0,,,,0.0,,,,72.171425,,0.0,,
Vanuatu,2011,0.657,0.37,9.98,5.72,98.57,23.79,0.0,7.6,0.0,0.68,2.41,1123.27,35.72,529.7834666666666,106.477,7.3084,415.46055,629.8937666666667,422.1159666666667,0.0904666666666666,0.053,0.0,0.0,0.0,0.1434666666666666,321.84453333333335,530.2719333333333,52.80339999999999,306.2276,322.0056666666667,,0.0,0.0,1.0599333333333334,,,8.904150000000001,3.3165,0.0,-1.4654,322.0056666666667,1.7983000000000002,,207.7778,208.26626666666667,46.7788,8.745,97.6525,624.7988,,2.0591,0.1184666666666666,17.7566,,0.0,0.0265,44.73533333333334
Venezuela (Bolivarian Republic of),2011,0.937,203.78,17972.6,7937.16,1541.78,325.9,0.05,7594.99,2005.56,527.69,104.49,50841.38,2136.93,41132.1568,8684.527,1052.3486666666663,37676.567175,99814.5601,87203.70825,47.31653333333333,187.673,1107.8798,1062.2733,45.6065,2094.7408,21495.5556,42536.49613333333,78481.5,24182.9952,24718.22793333333,3868.6486,22.02733333333333,0.0,975.6593,303.1838666666667,,1399.5016999999998,1886.9633666666664,43.489133333333335,-4138.0559,24317.687666666665,4761.4175,,16814.469133333332,17818.2682,770.1024666666667,914.1175,5991.067,53388.7226,46.44916666666666,975.2,0.0,5774.195075,1337.4004,696.9869333333332,1546.063,6473.733333333334
Viet Nam,2011,0.124,171.67,2085.67,8218.63,869.03,200.33,0.0,5847.77,61.9,6.31,18.45,10606.39,4709.6,39565.55873333333,12600.2465,5301.264633333333,45710.71309999999,91647.3138,97240.15045,346.1782,2667.861,4141.2036,3979.2356,161.968,30986.49253333333,15787.4488,49393.93863333333,62171.23333333334,12381.068,49158.98536666667,963.7375,217.5854,26.0518,2511.215633333333,14.180966666666665,46.636433333333336,1357.259225,1156.3847,461.1047333333333,-27786.0,47022.67426666667,8825.09475,,-7457.115533333334,234.95326666666665,4659.5138,1681.796,2629.065,0.0,809.8992333333334,1134.2,393.0715333333333,8665.259125,37833.0568,140.73473333333334,5459.5565,7936.7
Yemen,2011,,19.35,161.04,1593.81,184.92,0.21,0.0,1603.08,0.88,5149.28,35833.98,461.95,399.48,5367.022533333334,2842.8405,2053.5357666666664,7161.414775,17982.8744,17982.8744,5.916666666666667,69.9865,0.0,0.0,0.0,103.34833333333334,5263.709533333334,5631.2517333333335,13637.646666666667,4953.6872,5631.2517333333335,,0.0,0.0,276.879125,,,849.9997000000001,267.2683,0.0,0.0,5367.022533333334,2486.4,,0.0,0.0,163.42073333333337,63.0435,2633.676,0.0,264.2292,124.55,4.902633333333333,2937.9759750000003,,0.0,76.1345,2403.063333333333
Zambia,2011,0.899,48.87,3204.66,8249.37,1366.8,0.0,0.0,12337.92,2831.78,0.0,4.03,46830.65,82.49,41906.80133333333,3023.3585,1266.0230666666666,31241.175525,35791.581,14747.60365,72.68900000000001,175.9335,15198.2501,14468.2281,730.022,654.3856,2945.7798000000003,40317.0551,4201.5,2705.3432,18706.482466666665,,15267.624533333334,0.0,1.2415,4.462933333333333,,3.043475,53.02576666666667,16887.671533333334,15.8224,13848.164866666666,540.0,,28058.636466666667,21610.572633333333,159.103,107.5635,1367.1085,19028.8443,35.5749,572.4,9.034366666666669,1003.3842,53.8804,9761.318133333332,642.731,512.2066666666666
Angola,2012,0.275,61.21,17167.65,5626.33,294.68,37.33,0.0,22991.96,733.42,32.63,3027.01,74639.79,305.26,46850.35533333333,2819.282,1585.9875999999997,36650.75615,59054.059,40869.88535,38.315666666666665,81.7525,390.9341,374.1066,16.8275,310.0965333333333,5424.948666666666,46609.83616666667,29117.3,4990.552,22741.04243333333,,13097.027333333332,0.0,264.91686666666664,0.0,,116.2149,251.6752333333333,13348.196000000002,2.7008,22604.79046666667,641.3933333333333,,24245.564866666668,23868.793733333336,355.5566666666667,244.012,2369.524,32315.2992,11.549766666666663,845.35,0.3059,1693.3790250000002,218.7528,16858.526933333334,107.166,1566.13
Antigua and Barbuda,2012,0.557,0.91,13.31,1.0,11.66,0.55,0.0,0.9,3.97,0.02,0.0,18.75,0.25,21.247966666666667,7.049,21.1678,60.032375,236.97936666666664,232.09046666666663,0.0018666666666666,0.0,0.0,0.0,0.0,0.1078666666666666,16.2512,23.98473333333333,186.76800000000003,16.016,16.359066666666667,,0.0,0.0,4.7658,,,10.6033,6.536033333333333,0.0,-8.2103,16.359066666666667,0.7003,,4.8889000000000005,7.625666666666667,0.9805333333333334,1.4045,5.4855,22.877,,2.7825,7.8624333333333345,42.043825,,0.0,0.159,26.641566666666662
Aruba,2012,0.602,0.45,2.82,0.56,3.31,0.02,0.0,11.23,0.29,1.17,0.0,0.24,0.56,0.8035666666666667,0.848,75.59219999999999,85.071,469.80736666666667,469.56913333333335,,,0.0,0.0,0.0,0.848,,0.5653333333333334,455.16903333333335,,0.5653333333333334,,0.0,0.0,15.466633333333334,,,24.665525,8.424100000000001,0.0,0.7147,0.5653333333333334,0.9503,,0.2382333333333333,0.0,,,,0.0,,3.1535,5.689766666666667,84.64699999999999,,0.0,0.848,11.098933333333331
Barbados,2012,0.83,5.19,3.86,22.5,3.87,0.0,0.0,1.39,0.07,0.03,0.0,7.38,2.25,42.383,27.3215,105.41733333333332,181.39525,740.4505333333333,737.3874000000001,0.2014666666666666,0.0265,0.0,0.0,0.0,4.547466666666667,34.7724,40.34146666666667,587.0306666666667,23.7524,40.34146666666667,,0.0,0.0,19.0222,,,42.98975,16.51503333333333,0.0,9.1894,39.31986666666666,40.7508,,3.063133333333333,0.0,5.069133333333333,7.9765,12.826,0.0,1.0216,5.883,3.2446,151.13915,,0.0,6.4925,79.94766666666666
Belize,2012,0.636,2.21,93.07,106.08,97.56,54.14,0.0,108.53,11.3,0.0,0.85,1740.41,43.52,2041.2078666666664,98.739,194.90376666666668,1468.2124250000002,1808.9114,419.58235,2.1693333333333333,5.2205,162.9127,155.0157,7.897,29.485466666666667,152.409,1721.4433666666666,188.13333333333333,168.9212,241.88153333333327,,8.989066666666666,0.0,10.98965,,,7.009275,9.4402,8.989066666666666,963.615,188.76913333333331,26.97733333333333,,1852.4387333333327,1479.5618333333332,5.134733333333333,5.7505,46.2425,4411.7183,1.4405,8.109,4.6842,177.1299,2.1252,1.6081333333333332,33.6285,150.15733333333333
Benin,2012,0.655,33.46,445.44,3117.26,45.45,8.85,0.0,3209.52,3.3,0.05,0.21,3988.11,737.59,16247.3221,1393.264,508.4511333333333,11393.382525,14902.745525,5128.50345,61.27353333333334,107.5105,0.0,0.0,0.0,200.18086666666667,2539.5556,14251.3799,2520.7566666666667,2410.2596,3214.999333333333,,20.545,0.0,18.084233333333334,11.366466666666666,15.999566666666666,180.57485000000003,131.6654,20.545,5987.8266,3214.999333333333,302.3522666666667,,13032.322766666666,11036.380566666669,108.4422,69.2975,1167.1395,33047.5067,0.0,151.845,13.463500000000002,704.8476,51.5312,475.2470666666666,49.3165,698.6663333333332
British Virgin Islands,2012,0.468,1.12,1.4,0.02,11.04,1.51,0.0,0.03,2.6,0.03,0.0,6.02,0.02,2.444433333333333,0.0,0.741,4.9795750000000005,77.20296666666667,74.75853333333333,,,0.0,0.0,0.0,,,0.3110666666666666,71.844,,0.0,,0.0,0.0,,,,4.8215,1.7042333333333337,0.0,6.4001,0.0,0.1611,,2.444433333333333,0.3110666666666666,,,,0.9332,,0.7685,0.6689666666666666,4.746275000000001,,0.0,,2.2948666666666666
Burkina Faso,2012,0.46,24.92,5801.74,16082.75,96.39,0.0,0.0,3011.6,26.33,114.55,108.04,1411.65,725.64,20161.590066666668,6495.6005,1489.5276333333334,16230.80085,18595.55165,13997.55165,58.04473333333333,336.2585,0.0,0.0,0.0,1093.7010666666667,12219.102466666664,19856.690566666668,2955.6366666666668,11554.3428,14039.5855,,0.0,0.0,23.9842,0.0,2.3504666666666667,152.7678,60.40846666666667,0.0,940.6848,14030.9234,364.6988,,6130.666666666667,5817.105066666667,584.7909333333333,309.255,5587.8695,17451.3152,8.6621,222.07,4.416300000000001,1338.282925,954.982,718.1375333333334,262.2175,1164.0966666666666
Burundi,2012,,7.26,478.42,1088.88,201.92,0.0,0.0,299.18,26.91,0.0,0.0,240.91,371.09,701.1951,763.412,846.7894,2445.099225,1685.803775,2129.42645,8.9002,38.955,3322.3551,3167.1446,155.2105,86.6598,1089.7681333333333,2348.4068666666667,963.63,988.2684,2348.4068666666667,,0.0,0.0,1.6071666666666664,,,38.394825,11.392033333333336,0.3438,-4942.6667,1292.692,56.14145,,-591.4969,0.0,63.10253333333333,44.8645,506.892,0.0,,46.63999999999999,0.7435666666666667,683.794075,60.1944,12.772733333333331,17.49,461.418
Cabo Verde,2012,1.106,2.3,56.59,21.48,41.17,0.0,0.0,146.93,3.41,6.49,146.08,9.14,1.72,75.75756666666666,42.082,70.28673333333333,130.1322,254.307925,256.14125,1.9716,0.9805,0.0,0.0,0.0,2.9786,75.2234,78.202,189.4506666666667,57.274,78.202,,0.0,0.0,6.617133333333332,,,7.83165,7.917499999999999,0.0,-7.3333,78.202,6.594333333333334,,-2.444433333333333,0.0,9.993066666666666,8.1355,32.436,0.0,,9.5665,0.0438333333333333,71.4807,,0.0,0.53,60.897
Cambodia,2012,0.81,13.0,1263.48,6789.48,429.81,42.74,0.0,1638.69,662.67,0.25,2.21,7133.81,257.99,45257.94206666667,2179.1745,1076.8083666666666,38234.49815,37276.1947,14829.6891,118.47793333333334,714.811,0.0,0.0,0.0,9557.9804,5027.025933333333,49510.56053333334,3037.69,5038.4264,15329.515699999998,,1940.0825333333328,0.0,90.42013333333333,,,107.676975,134.1738,3580.0074666666665,-17676.8869,14570.330633333331,310.6875333333333,,29928.67413333333,34181.04483333333,893.5506666666666,351.655,810.1315,96722.8869,0.2477666666666667,559.15,23.79883333333333,1101.57775,13141.842,744.2774,302.577,722.5066666666667
Cameroon,2012,0.32,48.85,1687.63,4763.9,393.99,253.38,0.0,2365.71,180.41,0.0,1.44,35745.89,1190.97,19061.67973333333,3724.787,1409.8450666666668,16000.933725,22550.84055,14467.304800000002,69.79506666666667,220.586,1565.1623,1503.6823,61.48,487.43193333333335,6693.5932,19408.729633333336,8109.463333333333,6251.1428,8791.383033333334,,558.2068666666667,0.0,56.30303333333333,7.496300000000001,10.020466666666666,242.17015,114.92336666666668,562.5980000000001,-1034.7525,8283.632066666667,1120.3743333333334,,10778.047666666667,10617.3466,334.4891333333333,207.283,3080.2275,30177.4192,6.523533333333333,294.15,4.367166666666667,1444.3865,250.656,1061.624,155.2105,1580.17
Central African Republic,2012,0.092,11.92,4986.5,908.49,116.61,0.0,0.0,4672.57,24.95,0.0,0.65,51373.04,45.6,33519.515466666664,2382.8535,386.99786666666665,25058.167725,26837.68565,10255.71635,7.629933333333334,11.448,42.0109,40.3414,1.6695,29.5808,4928.086066666667,32930.71066666667,580.04,4706.8,11423.6702,,15247.950666666666,0.0,1.1325,,,64.683475,5.486666666666667,15838.067466666667,-3.936,11410.223066666667,112.44206666666666,,22109.292399999995,21507.040466666665,211.22573333333327,121.635,2246.8555,18777.2694,,1968.95,0.3181666666666666,360.134725,20.2328,6451.443200000001,1.2455,258.95
Chad,2012,0.511,17.87,15130.15,18488.98,353.96,0.0,0.0,14512.92,679.86,7701.92,63904.21,5850.97,139.16,43695.2778,13872.962,891.1899666666667,33555.986875,35901.8094,29623.2179,26.203466666666667,215.551,0.0,0.0,0.0,389.0582,31696.1134,43662.2933,2711.113333333333,32501.0224,35323.822466666665,,1454.0966666666666,0.0,28.049366666666668,,,86.41629999999999,43.4565,1487.8998,-2.4559,35323.822466666665,174.69140000000002,,8371.455333333333,8338.470833333335,952.7801333333332,212.318,13401.6595,20653.1225,,495.55,1.1054333333333333,809.2669000000001,285.2976,3238.650866666667,43.4335,957.63
Colombia,2012,0.793,175.86,16843.24,4607.38,1581.42,378.45,6.57,7353.49,2421.21,536.84,26.09,74699.64,5383.9,53714.91633333333,13877.2285,7986.0704,52254.390875,80597.05374999999,70483.3045,73.41646666666666,244.34325,1226.63425,642.444,905.41225,3653.0184,35844.49933333333,56859.86543333333,36954.4,40936.4228,42264.40063333334,655.79305,64.78133333333334,0.0,940.12745,65.8879,578.9372,779.2621,1118.7241333333334,87.96213333333333,-10286.4469,36440.10866666667,2980.7915000000003,,13484.999000000002,14595.4648,1246.7437333333337,1973.9055,9094.058,43592.0504,1820.3353,416.9333333333333,333.32120000000003,9609.491825,1770.5352,712.3656000000001,2442.8230000000003,12402.1
Comoros,2012,0.482,1.91,13.75,7.27,15.04,0.8,0.0,20.17,0.0,0.0,0.0,112.86,5.93,98.4963,37.418,52.6428,116.518775,332.93603333333334,308.4916,0.4411333333333333,0.689,0.0,0.0,0.0,0.9536,72.83833333333332,99.0114,149.68633333333332,69.678,74.05186666666667,,0.0,0.0,0.4272,,,0.36975,2.661466666666666,0.0,-1.5453,74.05186666666667,0.9721,,24.444433333333333,24.959533333333336,1.918,0.9805,35.722,74.8786,0.0,6.572,0.1225,42.260225000000005,0.056,0.2580666666666666,0.0265,79.724
Congo,2012,0.455,19.96,1981.7,2444.88,263.1,74.92,0.0,2256.24,82.26,0.0,0.13,26775.61,332.17,6506.8109,310.9775,214.69036666666668,5126.80695,13266.93855,9845.803575,1.6358666666666668,2.067,2878.658,2761.316,117.342,8.112466666666666,382.617,6507.935333333334,10532.94,357.9044,2865.736266666667,,211.51906666666665,0.0,11.4568,,23.4386,7.576699999999999,64.35340000000001,211.51906666666665,-3.3733,1945.2976,114.409,,4561.5133,3642.1990666666666,18.82806666666667,11.0505,176.755,10292.04,,224.19,3.7658,245.85545,3.8584,1476.3401333333334,3.763,385.6315
Costa Rica,2012,0.503,30.7,297.94,278.5,80.3,42.05,0.0,257.26,3.39,0.0,2.37,3811.61,378.13,581.0167666666666,1217.94,1004.9604,3922.790625,3406.024575,4895.7691,4.766733333333334,16.642,125.5103,119.6273,5.883,368.6344666666666,2188.284,3687.276433333333,2384.9500000000003,2445.6488,2680.5477,,15.089866666666666,0.0,39.787225,6.019099999999999,117.802775,65.68135000000001,144.061225,29.576,-9142.25,2567.3428,314.73600000000005,,-1986.3260333333333,1006.7287333333333,84.15326666666667,215.6835,494.8875,2974.9166,73.32913333333333,89.835,42.35496666666667,1157.3333,44.3156,6.486533333333333,484.844,1200.7733333333333
C̫te d'Ivoire,2012,0.657,108.31,1313.99,4916.13,297.53,13.33,0.0,3554.24,1.88,0.0,0.0,12648.84,9390.64,18051.3257,1575.849,2724.969333333333,19113.981475,20338.755525,9873.17795,43.322066666666665,168.9905,2417.1063,2322.6073,94.499,653.8972,2150.2906666666668,21719.72133333333,6894.966666666667,1931.9356,4981.742233333333,,86.54313333333333,0.0,78.40463333333334,1.6424333333333336,259.9199,459.1709,88.42326666666666,89.901,-10684.3079,4097.222266666667,490.03125,,13954.103433333332,16737.9791,107.06593333333332,71.603,1061.272,49954.3079,110.31753333333332,360.4,0.0,2824.190475,567.3584,1230.0722666666668,179.4845,1278.4066666666663
Cuba,2012,0.522,59.43,1232.98,3560.68,625.69,424.17,0.0,424.29,201.4,1.02,0.99,4329.06,477.04,6852.5328666666655,2667.1985,1959.1052,8352.174175,15640.83835,16529.81375,31.37773333333333,71.656,0.0,0.0,0.0,1358.0901333333334,6659.009133333333,8348.373333333333,10171.339999999998,7355.46,8325.5764,103.4559,22.79693333333333,0.0,444.1138333333333,0.0486666666666666,62.9318,108.121675,55.60423333333333,24.699466666666662,-3630.0,8037.833399999999,626.7107,,-1185.3005333333333,22.79693333333333,244.4628,260.0975,2006.262,0.0,287.743,107.23666666666666,52.9223,2090.8941750000004,1589.2296,20.73413333333333,329.183,2887.7273333333337
