Area,Year,Temperature_Change,Artificial surfaces (including urban and associated areas),Grassland,Herbaceous crops,Inland water bodies,Mangroves,Permanent snow and glaciers,Shrub-covered areas,"Shrubs and/or herbaceous vegetation, aquatic or regularly flooded",Sparsely natural vegetated areas,Terrestrial barren land,Tree-covered areas,Woody crops,AFOLU,Agricultural Soils,Agrifood Systems Waste Disposal,Agrifood systems,All sectors with LULUCF,All sectors without LULUCF,Burning - Crop residues,Crop Residues,Drained organic soils,Drained organic soils (CO2),Drained organic soils (N2O),Emissions from crops,Emissions from livestock,Emissions on agricultural land,Energy,Enteric Fermentation,Farm gate,Fertilizers Manufacturing,Fires in humid tropical forests,Fires in organic soils,Food Household Consumption,Food Packaging,Food Processing,Food Retail,Food Transport,Forest fires,Forestland,IPCC Agriculture,IPPU,International bunkers,LULUCF,Land-use change,Manure Management,Manure applied to Soils,Manure left on Pasture,Net Forest conversion,On-farm energy use,Other,Pesticides Manufacturing,Pre- and post-production,Rice Cultivation,Savanna fires,Synthetic Fertilizers,Waste
Austria,2006,0.902,171.06,1553.58,1661.69,70.13,0.0,36.99,313.34,13.23,118.49,207.28,4227.12,82.05,3234.1926666666664,1806.18685,1045.2010333333335,7584.3905,25269.583,26756.823,9.713033333333334,278.2344,203.8973,306.3734,50.7106,558.0845333333333,4620.945,6576.160733333333,25022.099999999995,4367.180249999999,5771.676166666667,,0.0,0.0,370.479925,239.35586666666666,377.67710000000005,455.3311,479.86835,0.0,-5838.6566,4976.375733333333,2286.601,,-2788.8262,804.4845666666666,833.9076333333333,587.2995000000001,404.8935,1716.2274,452.37236666666666,318.0,7.327366666666667,2652.2699500000003,,0.007466666666666667,497.82145,2175.6833333333334
Azerbaijan,2006,1.548,53.78,969.33,3603.94,7991.1,0.0,0.0,990.65,3.3,841.2,415.81,1168.4,432.76,3780.6313666666665,1614.1997999999999,1260.2411666666667,5333.41755,15698.636125,16015.05455,16.119733333333333,144.4515,0.0,0.0,0.0,193.56406666666666,3968.9725999999996,4521.2078,14705.686666666666,4216.7846,4363.3364,,0.0,0.0,448.26914999999997,4.2904,5.8194,756.5039,163.921375,0.0,-1739.2879,4615.7913,631.9776,,-1654.668425,157.8714,421.6695666666667,76.479,1823.412,473.6142,160.81380000000001,73.67,1.0144666666666666,1942.5117,9.408,39.985933333333335,112.307,1528.89
Bahamas,2006,0.272,8.31,158.52,12.12,517.22,85.83,0.0,39.5,269.77,3.45,0.47,428.1,3.46,33.4806,11.024,158.17766666666668,213.54595,840.6016,825.1297333333332,0.09793333333333333,0.0265,0.0,0.0,0.0,0.1156,12.8358,33.21693333333334,632.3306666666667,4.5696,18.008733333333335,,15.2082,0.0,41.516666666666666,,,31.933,8.1532,15.471866666666665,0.0,18.008733333333335,2.4010000000000002,,15.471866666666665,15.2082,2.4400666666666666,4.3725,6.625,0.0,,13.8065,1.0863,188.63325,,5.075,,163.98533333333333
Bahrain,2006,1.752,16.58,2.31,0.7,5.71,0.03,0.0,0.5,0.1,2.38,42.2,3.5,1.12,30.161933333333334,23.002,310.66833333333335,945.6587000000001,13670.6722,13670.6722,,0.0,0.0,0.0,0.0,9.805,23.6076,42.485800000000005,16265.26333333333,20.6444,42.485800000000005,412.1317,0.0,0.0,119.04107499999999,210.14446666666666,2.5199,220.28485,79.4751,0.0,0.0,30.161933333333334,1123.67,,0.0,0.0,1.0643333333333334,0.6625,12.5345,0.0,12.323866666666666,49.025,0.12126666666666668,913.79435,,0.0,9.805,401.22766666666666
Bangladesh,2006,1.04,35.48,891.81,9218.41,1240.84,462.72,0.0,821.34,35.31,4.45,13.25,816.78,684.54,58547.4358,16370.9315,10781.281,54101.737624999994,64370.99455,59578.43305000001,389.6206,2793.9215,18446.6066,17709.0851,737.5215,25923.43846666667,25700.3654,59660.586899999995,18297.3,29101.24,59173.89846666667,1719.4266,315.9425333333333,0.0,332.68693333333334,0.0,,402.90345,204.1603,315.9425333333333,1.0956,52157.353800000004,1398.8427000000001,,6390.081999999999,486.6884333333334,1782.0837333333336,1224.0615,5552.0945,512.2377,1113.5163,450.5,46.5881,9356.29745,22328.076399999998,41.8866,5421.96625,6817.8
Barbados,2006,1.033,4.34,3.99,23.65,3.87,0.0,0.0,1.42,0.17,0.03,0.0,7.26,1.82,35.35646666666667,26.288,104.25693333333334,173.983225,733.052,735.1911333333334,0.27699999999999997,0.0265,0.0,0.0,0.0,4.711333333333333,32.766600000000004,38.4294,559.4716666666667,22.456,38.4294,,0.0,0.0,18.621333333333336,,,36.451825,15.520866666666665,0.0,-6.4174,37.4956,78.0008,,-2.139133333333333,0.0,4.7226,7.473,12.1635,0.0,0.9338000000000001,6.254,6.546866666666666,145.16117500000001,,0.0,6.625,82.054
Belarus,2006,0.625,125.75,1216.12,9899.18,226.35,0.0,0.0,412.8,42.69,0.93,0.06,8704.7,216.21,14184.449999999999,10722.803899999999,1446.3305666666668,27128.46845,30741.771999999997,31773.7566,12.010533333333333,622.5237999999999,27452.626750000003,43225.0146,5840.11945,2033.7838666666667,8123.180866666667,31353.285099999997,22619.899999999998,8366.39835,31353.285099999997,2129.51825,0.0,0.0,323.359475,172.69450000000003,529.8344,212.576275,268.27425,22.682333333333332,-49749.98965,14153.560133333332,1344.417,,-11609.502525,0.0,1182.5775333333333,811.9364499999999,493.854,-1069.5522,1384.5174333333334,159.35333333333332,0.5762666666666667,3613.504625,,13.099733333333333,2320.3002500000002,2232.77
Belgium,2006,1.401,258.45,632.46,1373.23,18.71,0.0,0.0,93.35,9.28,0.51,0.48,678.02,34.25,5809.3168000000005,2712.9877500000002,1644.0348999999999,10340.574700000001,38851.5801,39595.011549999996,8.602666666666666,469.1028,123.15384999999999,201.6075,22.3501,636.7056666666666,6139.6143999999995,7869.7909666666665,36353.96666666667,4986.4004,7853.0526,,0.0,0.0,390.554925,298.4176333333333,1062.1295666666667,934.006225,524.3786249999999,0.0,-2581.69305,6593.930950000001,5444.61,,-1305.998525,16.738366666666668,1429.3446333333334,707.38435,485.851,184.83665,985.2913666666667,234.96666666666667,447.80659999999995,4438.231475,,0.0,690.4322500000001,2144.3766666666666
Belize,2006,0.648,1.6,78.54,97.7,98.4,53.88,0.0,94.88,11.73,0.01,0.84,1775.43,44.66,1480.0721,170.289,192.77166666666668,1422.1264,1375.670975,361.827,1.52904,3.1535,145.3634,138.3939,6.9695,16.125600000000002,103.2364,1668.6146,191.21266666666668,113.3972,174.41143333333332,,22.327333333333332,0.0,11.9307,,,4.253075,7.455475,22.327333333333332,-565.6275,280.2000666666667,25.893866666666668,,2087.093975,1494.2031666666664,100.83427999999999,4.399,32.012,4415.6275,,6.837,3.263,170.66545000000002,2.2848,4.236466666666667,15.794,132.49133333333333
Benin,2006,1.105,25.37,434.36,3327.43,47.33,8.09,0.0,3409.66,3.05,0.05,0.24,3948.6,385.08,16618.42093333333,1187.3855,444.6093333333333,11181.56935,14534.2952,4339.009599999999,45.1976,75.737,0.0,0.0,0.0,109.36959999999999,2214.6384,14137.2022,1810.4366666666665,2067.0328,3024.7068,,67.38080000000001,0.0,10.477966666666667,9.7721,3.2051999999999996,166.426975,75.9777,67.38080000000001,7443.6562,3024.7068,274.016,,13593.714133333333,11112.4954,95.57053333333333,63.6,1047.9955,33135.3438,0.0,145.75,5.6122000000000005,578.6677,20.468,700.6811333333334,0.053,579.02
Bhutan,2006,1.012,0.05,577.13,63.74,1.28,0.0,113.14,111.77,0.06,4.99,7.22,3013.61,7.88,-1035.2425,73.1665,67.82926666666667,345.64414999999997,-505.26963333333333,905.7322333333333,2.9760666666666666,11.978,0.0,0.0,0.0,70.51233333333333,304.5138,379.29333333333335,408.65000000000003,367.9368,375.75939999999997,,3.5339333333333336,0.0,5.4059,,,5.1846250000000005,1.4120333333333333,10.442533333333333,-4264.3333,375.75939999999997,54.44653333333334,,-1411.0019,3.5339333333333336,21.256933333333333,11.1565,45.792,0.0,0.0,28.885,0.0055000000000000005,61.17415,85.0864,0.7332666666666667,4.24,47.61966666666667
Bolivia (Plurinational State of),2006,0.947,70.68,11819.42,5340.0,1354.11,0.0,91.56,12059.34,2982.55,6889.98,8908.0,58749.84,280.93,35338.54380000001,5118.7665,1182.5111333333332,28514.86525,31679.474599999998,17380.12315,35.3228,258.587,0.0,0.0,0.0,459.7846,14125.399933333334,35490.880000000005,5768.62,15624.3584,16621.3122,230.3359,5167.714133333334,0.0,652.4424,0.0,,149.416675,146.16256666666666,5494.2464,-390.8944,16272.741866666665,271.6623333333334,,19065.801933333332,18869.5678,501.07099999999997,419.442,4392.693,41105.561,348.57033333333334,681.05,54.342333333333336,1896.70525,330.0612,1687.5573333333332,48.0445,406.44000000000005
Bosnia and Herzegovina,2006,0.613,24.69,722.48,1201.8,29.91,0.0,0.0,261.59,6.53,3.18,1.17,2796.98,112.34,-94.86326666666673,625.3735,549.4272666666667,2283.6581,6475.2144499999995,7940.868700000001,14.161200000000001,72.557,143.0496,120.7101,22.3395,147.03220000000002,1695.5966666666666,1899.5791,7045.766666666667,1625.5708,1899.5791,76.7064,0.0,0.0,96.365375,52.544533333333334,0.0,151.64524999999998,108.352575,5.1132,-5998.6667,1859.3424000000002,792.7844,,-1954.2056666666667,0.0,342.7311333333334,211.947,191.7805,0.0,0.0,74.995,17.0384,858.973775,,1.8205333333333333,126.7495,575.6733333333333
Botswana,2006,-0.397,19.84,3628.86,2860.2,44.41,0.0,0.0,45247.11,771.26,66.63,930.13,4328.66,28.46,5637.3643999999995,1118.3795,98.62646666666667,4482.1385,5935.7953,5789.1172,3.7883999999999998,5.5915,610.7214,586.7124,24.009,7.516066666666667,2304.321733333333,5656.8607999999995,1886.2399999999998,2275.672,5656.8607999999995,,0.0,0.0,63.00809999999999,0.0,8.190333333333333,64.814625,60.87106666666667,0.0,0.0,5441.7936,103.21333333333332,,195.5708,0.0,61.3544,14.787,1073.992,0.0,19.496399999999998,155.025,2.2083333333333335,239.4929,,3113.9498,,184.226
Brazil,2006,0.84,1570.56,69153.68,133522.8,13577.3,590.33,0.0,148641.8,13909.34,141.74,367.13,435774.4,31880.71,658355.8035333334,112469.9485,47306.07293333334,663032.699125,661759.05265,409242.69215,2300.2912666666666,6885.0445,494.9781,467.9481,27.03,18014.011466666667,299020.72593333333,817686.7470333334,137437.66666666666,327415.7306,329053.04949999996,3656.2739,6545.9664,0.0,3842.226475,442.85643333333337,0.0,2883.604875,5837.130400000001,6626.609066666667,-456545.5267,313819.3114333334,12662.2,,518687.36049999995,488633.69753333327,10057.9039,9203.079,85562.087,1011199.96225,7229.743933333332,4796.5,1365.5013,49767.63885,5403.7424,4614.565466666667,12943.1565,66471.33333333333
British Virgin Islands,2006,0.659,0.83,1.39,0.03,11.05,1.53,0.0,0.04,2.61,0.03,0.0,6.27,0.03,0.0,0.0,0.6020666666666666,3.7677,63.025933333333334,63.025933333333334,,,0.0,0.0,0.0,,,0.3107666666666667,60.55566666666666,,0.0,,0.0,0.0,,,,3.8955,1.4607333333333334,0.0,-0.9323,0.0,0.1186,,0.0,0.3107666666666667,,,,0.9323,,0.5962,0.05303333333333333,3.534625,,0.0,,1.9937333333333331
Brunei Darussalam,2006,0.696,2.91,9.86,22.24,13.95,19.96,0.0,7.15,0.0,0.24,0.0,505.54,27.8,452.4890666666667,54.484,109.88343333333334,626.3016,3371.31845,3074.84515,0.055,0.1855,299.4054,287.5599,11.8455,4.924533333333334,44.352133333333335,499.83140000000003,3918.876,9.5368,153.04463333333334,,0.0,0.0,104.61802499999999,0.0,,31.709874999999997,40.6118,0.0,-142.027,57.19133333333334,38.5179,,395.2977333333333,346.78676666666667,9.9926,17.0925,24.91,1040.3603,0.0,22.684,2.9716,251.42804999999998,6.6948,0.0,0.4505,57.246333333333325
Bulgaria,2006,0.592,141.59,768.96,5211.71,121.04,0.0,0.0,346.57,7.57,13.31,57.2,4193.12,302.85,-4841.369733333333,1966.8789000000002,1058.8075666666666,5395.876749999999,13565.2242,19469.60245,30.44926666666667,430.23990000000003,667.5110999999999,1120.4663,107.27794999999999,829.5680000000001,2059.0111333333334,4942.084633333333,16870.266666666666,2027.1980999999998,3784.4638333333332,1.5764,0.0,0.0,188.835125,119.4584,428.78950000000003,138.36565,149.42364999999998,1.5624666666666667,-19562.28885,3130.132766666667,1195.909,,-9411.33625,1157.6208,403.67546666666664,248.9563,284.663,1763.36695,379.8404666666667,129.67333333333332,8.812133333333334,1689.313275,40.682100000000005,6.63,723.3054,4333.849999999999
Burkina Faso,2006,1.146,21.12,5789.77,16367.58,95.85,0.0,0.0,3154.76,26.22,104.06,100.55,1396.58,347.12,19058.269766666665,5563.622,1345.3954666666666,15342.664375,17070.432475,11965.515800000001,29.685000000000002,248.252,0.0,0.0,0.0,511.1577333333333,10686.583533333333,18835.524,2396.27,10106.9136,12256.3574,,0.0,0.0,15.593433333333335,0.0,0.0,167.37015,32.827999999999996,0.0,682.1669,12251.7142,249.39353333333335,,6806.555566666667,6579.1666000000005,515.3894666666666,273.2945,4876.5565,19737.4998,4.6432,224.985,4.3849,1216.021375,308.4088,1054.0101333333334,165.519,906.6533333333333
Burundi,2006,,5.17,479.91,1023.92,201.7,0.0,0.0,300.73,27.31,0.0,0.0,239.65,436.17,1923.6887333333334,542.5345,746.8255666666668,2044.75965,2514.29775,1721.4809,8.2744,35.0595,3323.4897,3168.1732,155.3165,63.91073333333333,685.1568666666667,1922.6573333333336,938.6566666666666,634.5556,1922.6573333333336,,0.0,0.0,1.4450333333333332,,,71.4222,6.087666666666666,1.0313999999999999,0.0,866.5996,47.8112,,1057.0891333333332,0.0,32.82413333333333,21.1205,322.823,0.0,,47.699999999999996,1.7158333333333333,602.76665,40.18,13.987666666666668,8.215,378.6033333333333
Cabo Verde,2006,1.123,2.3,54.23,21.69,41.23,0.0,0.0,146.75,3.41,6.49,148.86,9.01,1.36,70.12726666666667,36.9145,66.05693333333333,128.49824999999998,235.98165,238.73165,1.8941999999999999,0.9275,0.0,0.0,0.0,2.8835333333333337,70.89273333333334,73.79393333333333,187.70266666666666,51.17,73.79393333333333,,0.0,0.0,11.873166666666668,,,7.209175,9.951133333333333,0.0,-11.0,73.79393333333333,2.1476,,-3.6666666666666665,0.0,13.176733333333333,10.971,24.4595,0.0,,8.2415,0.043800000000000006,73.1528,,0.0,0.5565,49.17033333333333
Cambodia,2006,0.635,7.76,1219.66,6609.59,429.47,42.98,0.0,1629.62,625.54,0.26,1.81,7390.56,276.89,20753.012766666667,1877.843,1014.8129333333333,15049.00505,18153.548875,13286.32985,93.81240000000001,521.944,0.0,0.0,0.0,7811.520133333334,5701.0073999999995,18829.780433333333,2277.92,5686.5788,14263.511266666668,,2703.4039333333335,0.0,42.81633333333334,,,87.62389999999999,54.859833333333334,5040.0698,-1239.929,12977.6437,132.6524,,6489.625366666667,4566.269166666666,1045.2422,393.419,903.65,5588.5957,0.12386666666666668,651.9,6.238599999999999,926.669725,10995.7876,750.8598666666667,58.83,606.5466666666667
Cameroon,2006,0.923,42.7,1677.15,4788.74,409.14,244.84,0.0,2453.12,175.87,0.0,1.49,35835.27,1003.84,22095.815933333335,3690.39,1298.1247333333333,18164.794725,24249.86805,14429.5335,38.5516,148.453,1449.5853,1392.6368,56.9485,296.2219333333333,6909.484,22437.242566666668,7535.873333333333,6539.5596,9469.2672,,532.6474666666667,0.0,31.032433333333334,5.281633333333333,4.203133333333333,276.433225,69.98953333333334,541.7893333333333,-1042.6503,9002.036533333334,1246.7014666666666,,13093.7794,12967.975366666666,319.82026666666667,187.355,3157.581,37305.9837,3.0183999999999997,341.85,5.274666666666667,1336.8627999999999,98.0,1758.3649333333333,140.0525,1226.8666666666666
Canada,2006,2.355,819.67,160208.6,52502.09,116688.2,0.0,18553.21,53262.21,8094.03,106649.1,40001.16,445041.5,221.39,125018.65976666666,18266.9026,4850.6604333333335,61202.25065,301413.509825,237149.99075,171.8368833333333,2918.7361,22383.734099999998,37666.854,3550.3071,7509.866933333334,26639.2034,59186.454999999994,238440.33333333334,29207.793299999998,59186.454999999994,5097.341350000001,0.0,0.0,2313.111975,1477.1833333333334,1132.864575,1730.863825,4340.974249999999,500.96299999999997,38333.597649999996,37915.37846666667,15767.615000000002,,62938.0063,0.0,5605.758833333333,1430.86875,5177.7555,2569.62455,7296.869333333333,2729.5,0.05513333333333334,16812.4094,,487.0303333333333,5999.459699999999,15582.533333333333
Cayman Islands,2006,0.687,0.51,0.69,0.93,9.34,8.75,0.0,0.33,0.85,0.04,0.0,9.62,2.32,-2.6266666666666665,0.0,11.109566666666666,20.810675,-2.6266666666666665,0.0,,,0.0,0.0,0.0,,,1.6923666666666666,,,0.0,,0.0,0.0,0.9766,,,8.2265,5.591066666666666,0.0,-12.9571,0.0,,,-2.6266666666666665,1.6923666666666666,,,,5.0771,,,2.8937000000000004,19.5414,,0.0,,
Central African Republic,2006,0.816,10.65,4983.95,918.35,116.94,0.0,0.0,4744.09,24.75,0.0,0.42,51307.01,34.19,34569.49543333334,1900.6065,371.7327666666667,25811.017175,27547.732675,11541.06845,12.385839999999998,16.9865,35.9092,34.4782,1.431,55.66706666666667,3955.390066666667,33958.594000000005,291.70666666666665,8027.740000000001,13238.7692,,14460.7264,0.0,0.6504333333333333,,,60.317525,3.1337000000000006,15070.504,3.3715,12976.365880000001,100.6748,,-425638.74577499996,20719.8248,169.57706666666667,96.9105,1783.609,18777.2952,,2321.4,0.15523333333333333,342.071675,49.0,9215.265333333333,1.6695,220.83333333333334
Chad,2006,1.347,17.08,15117.08,18225.36,354.72,0.0,0.0,14822.67,678.29,7443.61,64152.92,5828.08,140.2,32068.1572,9889.005,782.9107333333333,24695.576425,27003.60065,22777.30785,14.807533333333334,143.9745,0.0,0.0,0.0,277.72613333333334,22545.950800000002,32001.571166666665,2709.8933333333334,23104.0096,26433.100133333337,,1122.6710666666665,0.0,19.012933333333333,,,80.69250000000001,15.510600000000002,1183.7237333333335,16.6001,26433.100133333337,138.45366666666666,,5635.057066666667,5568.471033333332,670.4407333333334,151.9775,9557.278,13337.3999,,500.85,0.8398,694.39805,214.6284,3609.4231999999997,35.775,754.3966666666666
Channel Islands,2006,1.13,3.35,2.29,5.65,3.84,0.0,0.0,0.46,0.0,0.0,0.0,2.47,5.65,0.0,0.0,16.977,11.318,0.0,0.0,,,0.0,0.0,0.0,,,0.0,,,0.0,,,,,,,,,0.0,,0.0,,,0.0,,,,,,,,,16.977,,0.0,,
Chile,2006,0.366,138.04,4950.19,2412.7,4729.56,0.0,2828.4,14322.37,38.06,11637.47,13896.77,20767.67,804.23,1455.8143666666667,5128.37275,5431.881666666667,13543.9533,26818.178275,31895.216500000002,26.647566666666666,200.9495,1193.5889,1004.6969,188.892,1085.8287333333335,7007.789333333333,10167.310466666668,23750.63333333333,6644.3664,8722.3529,639.22645,0.0,0.0,435.60425000000004,197.26829999999998,0.0,441.36405,646.8381333333333,57.93893333333333,-25821.5393,8908.948266666666,1752.4699999999998,,-10403.074325000001,1444.9575666666667,929.2463666666666,595.508,2149.574,4334.8727,162.25526666666667,310.93333333333334,19.863833333333336,5918.47045,173.2976,5.633066666666667,1229.5735,7903.563333333334
China,2006,1.25,5698.05,289463.33,201079.49,12920.52,192.15,6388.14,23330.27,3286.05,22430.67,168376.11,185928.6,21145.16,357024.2785333333,265541.501,193914.4384,706663.2498000001,2588342.8189,2670628.33025,3445.350933333333,25984.522,4550.6895,3832.1155,718.574,217442.09953333333,248652.93946666666,529814.2492333333,2499060.5883333334,218454.5244,529812.0317666667,73919.99135,2.2174666666666667,0.0,53130.712825,29042.017900000003,47825.61053333333,5022.62165,6970.81675,304.1686,-333886.6667,466738.29366666666,313259.1965,,-109714.01513333333,2.2174666666666667,44699.80466666666,28838.4395,58636.709,0.0,61796.36626666666,32076.72,16459.5462,309302.562875,143647.3416,164.22673333333333,151363.2565,145283.243
"China, Hong Kong SAR",2006,0.886,13.57,8.31,12.84,26.04,3.43,0.0,6.25,0.44,0.06,0.01,51.78,3.21,38.13086666666667,14.893,1807.7499,3085.3867250000003,13338.9699,13338.9699,0.0,,0.0,0.0,0.0,3.5863333333333336,34.0274,38.13086666666667,14163.98666666667,8.6688,38.13086666666667,,0.0,0.0,1013.970125,,,554.157925,132.55177500000002,0.0,,38.13086666666667,574.774275,,0.0,0.0,21.888199999999998,5.883,3.6305,,,172.78,0.3951,3056.7885749999996,0.0,0.5348,5.3795,2701.6233333333334
"China, Macao SAR",2006,0.886,0.74,0.24,0.46,0.95,0.01,0.0,0.03,0.11,0.0,0.0,0.25,0.46,1.922,2.173,132.17636666666667,123.4177,597.9396666666667,597.9396666666667,,,0.0,0.0,0.0,,1.922,1.922,555.435,,1.922,,0.0,0.0,9.564125,,,6.938825,6.0577499999999995,0.0,,1.922,2.163,,0.0,0.0,0.47333333333333333,0.901,1.272,,,23.85,0.37766666666666665,121.97619999999999,,0.0,,22.519666666666666
"China, mainland",2006,1.252,5596.94,289358.2,200333.6,12798.47,159.3,6388.14,23293.55,3242.4,22426.49,168376.1,183620.9,20860.66,353700.67919999996,263773.6065,191197.9116,691611.310175,2482786.8594,2565072.37075,3434.5826666666667,25890.818,4550.6895,3832.1155,718.574,215783.3854,246988.58906666667,525198.2881,2396836.6666666665,217994.3472,525196.0706333333,73622.3013,2.2174666666666667,0.0,48384.02,27366.613133333332,46687.045900000005,3870.536375,5647.2609,304.1686,-333886.6667,463414.69433333335,293914.6,,-109714.01513333333,2.2174666666666667,43767.03406666667,28498.5505,58339.4055,0.0,60504.004466666665,31286.666666666668,5414.597633333333,297712.5941,142306.1248,163.69193333333334,150326.2585,136672.33333333334
"China, Taiwan Province of",2006,0.764,86.8,96.59,732.59,95.07,29.42,0.0,30.44,43.11,4.13,0.0,2255.67,280.83,3283.5464666666667,1750.8285,776.6005333333333,11843.13525,91768.53485,91768.53485,10.768266666666667,93.704,0.0,0.0,0.0,1655.1278,1628.401,4575.908266666666,87504.5,451.5084,4575.908266666666,297.69010000000003,0.0,0.0,3723.158575,1675.4047666666668,1138.5647000000001,590.98855,1579.9284333333333,0.0,,3283.5464666666667,18768.2,,0.0,0.0,910.4090666666666,333.105,292.401,,1292.3618,988.45,93.78406666666667,8411.20405,1341.2168,0.0,1031.6185,5886.766666666666
Colombia,2006,0.684,156.37,16870.42,4756.76,1590.9,368.56,6.57,7374.21,2410.22,544.25,25.82,74518.52,5391.48,59735.40843333333,14565.1685,7725.208833333333,56342.30365,77010.049325,64732.26210000001,69.8762,195.31825,1198.1363999999999,587.8598,904.2065,3161.7677333333336,39387.70686666667,63853.1132,28081.099999999995,45272.6904,44195.47400000001,589.8703,129.65026666666668,0.0,987.6396000000001,27.759600000000002,1.0475333333333332,436.5,809.7568333333332,138.87413333333333,-13007.47005,37432.9294,2817.093,,16370.382966666664,19657.6392,1161.9508666666668,1608.391,10191.9,58583.9668,634.4952666666667,360.40000000000003,705.0859999999999,8452.46875,1574.6863999999998,797.1264,1690.0639999999999,10747.033333333333
Comoros,2006,0.418,1.51,13.3,7.12,15.07,0.88,0.0,19.48,0.0,0.0,0.0,114.55,5.81,108.34633333333333,36.1195,49.88353333333333,121.52947499999999,320.7312,295.0645333333334,0.2396666666666667,0.477,0.0,0.0,0.0,11.4758,70.63646666666666,107.72980000000001,140.102,67.494,82.67966666666666,,0.0,0.0,0.38633333333333336,,,0.2745,3.8243000000000005,0.0,1.8496,82.67966666666666,0.8568,,25.666666666666668,25.050133333333335,1.8788,0.9275,34.715,75.1504,0.0,6.0685,0.0324,40.732124999999996,16.3772,0.5674,0.0,67.666
Congo,2006,0.72,16.13,2045.94,2520.5,260.88,74.83,0.0,2295.82,83.99,0.0,0.07,26630.51,302.31,5072.045633333334,252.598,186.59346666666667,3973.50425,12703.133125,10363.0196,1.4045333333333332,1.749,2535.3839,2431.5039,103.88,5.058533333333333,296.1862,5068.523766666666,11319.413333333332,275.2764,2762.3955666666666,,282.1282,0.0,6.145133333333333,,0.0,5.355,30.936766666666667,285.65006666666665,0.0,1951.8942666666665,97.8408,,3120.1513666666665,2306.1281999999997,14.7776,8.851,137.9855,6072.0,,219.155,2.2367,172.111425,3.626,1581.3785333333333,0.1325,302.10773333333333
Cook Islands,2006,0.793,0.01,0.89,1.85,19.55,0.0,0.0,0.62,0.04,0.21,0.0,9.54,2.59,11.464599999999999,1.749,0.0363,12.490833333333333,38.2524,38.2524,,,0.0,0.0,0.0,0.159,11.340933333333334,11.464599999999999,22.539866666666665,1.6996,11.464599999999999,,0.0,0.0,,,,,0.7653,0.0,0.0,11.464599999999999,0.2138,,0.0,0.0,9.165533333333334,1.2455,0.3445,0.0,,0.9699,0.2246,1.0262333333333333,,0.0,0.159,3.4588666666666668
Costa Rica,2006,0.638,26.82,310.49,293.7,80.68,41.74,0.0,267.8,3.31,0.0,2.34,3742.77,412.59,1773.6215333333332,1026.557,968.1487333333333,2954.933225,4058.7573999999995,4359.310100000001,4.246333333333333,14.4425,125.5103,119.6273,5.883,302.56686666666667,1863.6489333333332,2374.886933333333,2334.2033333333334,2075.43,2292.8447333333334,,1.5680666666666667,0.0,33.60605,1.8708333333333333,296.5504,47.844899999999996,116.599475,1.8317333333333332,-1568.7557,2174.3584666666666,309.385,,-400.73693333333335,82.0422,72.33526666666667,185.6855,425.855,241.4224,78.6105,80.295,34.387,1173.7680249999999,38.3208,4.238333333333333,394.691,940.9366666666666
C̫te d'Ivoire,2006,0.952,90.98,1301.57,5281.93,298.84,12.68,0.0,3647.02,1.68,0.0,0.0,12778.83,8831.35,18833.332366666666,1237.4175,2604.4496,18671.901775000002,19755.356574999998,8755.67355,32.653600000000004,103.6415,2394.9147,2301.3167,93.598,352.87239999999997,1924.5024666666668,21686.861933333334,5354.416666666667,1771.7672,5013.697666666667,,22.02733333333333,0.0,62.867133333333335,0.1869333333333333,0.0,366.274675,53.13739999999999,22.02733333333333,-8322.0774,4167.088333333333,444.0273,,14666.24403333333,16673.164266666667,90.17,56.975,922.73,49953.4108,79.50376666666666,349.8,0.0,2406.755325,316.1872,1827.3501333333334,60.473,1327.49
Croatia,2006,0.694,59.41,557.07,2024.4,162.77,0.0,0.0,263.75,27.13,33.21,10.03,2440.21,174.64,2175.2980666666667,1374.53025,816.8977333333333,3557.54965,9166.1683,9372.39065,22.9896,151.3647,8.8842,7.4439,5.16225,835.5149333333333,1612.8167333333333,2844.5490000000004,7595.040000000001,1401.15375,2762.9173666666666,408.39365,0.0,0.0,106.75812499999999,61.966100000000004,201.788525,109.4687,132.39860000000002,0.0,-4614.0576,2337.2099333333335,1137.913,,-2128.0735750000003,81.63163333333334,461.318,182.8923,157.1185,135.52295,310.1748666666667,63.42333333333334,13.838699999999998,1424.1379,,0.9113666666666665,785.3004999999999,870.5790000000001
Cuba,2006,0.766,54.23,1228.88,3625.6,630.85,424.2,0.0,422.27,212.34,1.02,0.63,4310.75,426.01,1468.9580999999998,2483.156,1903.2949333333333,7694.870625,11178.738375,15557.95605,28.795266666666667,53.0795,0.0,0.0,0.0,973.9956666666667,6283.326866666666,7646.267033333333,9432.403333333334,6865.88,7610.3992333333335,83.9246,35.867799999999995,0.0,363.4691666666667,0.2509,50.2406,99.45057500000001,68.33956666666667,47.26533333333333,-17658.6667,7307.915,832.0608,,-5838.9569,35.867799999999995,249.29786666666666,268.7895,1916.374,0.0,302.48423333333335,101.05333333333334,39.4146,1960.17035,1119.7788,50.612,244.913,2793.1553333333336
